39956,39955,39955,42003,41971,41971,42003,42003,41971,41971,41971,41971,41971,41971,41971,41971,41971,41971,41971,41971,41971,41971,41971,41971,41971,41971,41971,41971,44019,44019,44019,44019,41971,41971,41971,41971,41971,41971,41971,41971,44019,44019,44019,44019,44019,44019,44019,44019,44019,44019,41971,41971,41971,44019,44019,44019,44019,44019,44019,44019,44019,44019,44051,44051,44051,44051,44051,42003,42003,42004,42004,42003,39956,42003,39955,39956,39956,37908,35892,35892
42036,40020,37972,35924,35924,35924,35924,35924,35924,37972,37972,39988,39987,42036,42036,42036,42035,44083,46131,46131,46131,44083,42036,44083,46131,46131,46131,46099,46131,46131,46099,46099,46099,46131,46099,46099,46099,46099,46099,46099,46099,46099,46099,46099,46099,46099,46099,46131,46131,46099,46099,46099,46131,46131,46131,46131,46131,46131,46131,46132,44083,44115,44115,44083,46163,46163,46163,46163,46163,46163,46163,46131,46163,46163,46163,46163,44116,44116,44116,44116
42132,40052,42100,44148,46196,46196,46196,44148,42100,42068,42100,42100,38004,35956,35924,37972,40020,40052,40052,40020,40020,42100,40019,35956,37972,40052,44116,46164,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48211,48212,48244,46196,46196,46196,46196,46196,46196,46228,46196,46228,46228,46228,46228,46228,46228,46228,46228,46228,48276,48244,50291
52404,52404,52404,52404,52404,52404,52404,52404,50356,50324,50324,50324,52372,50324,48276,50324,50324,52372,52372,52372,52372,52372,52372,50324,52372,52372,52372,50324,48276,48276,50324,50324,50324,50324,50323,52371,52372,52340,50291,50292,52372,50323,52371,52372,52372,52372,52372,52372,52372,52372,52372,52372,52372,52372,52372,52372,52372,52372,52372,52372,52404,52372,52372,52372,52404,52404,52404,50356,50356,50356,50356,48308,48340,48340,50388,50356,50356,50388,50356,50356
54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54484,54484,54516,54484,54484,54484,54484,54516,54484,54484,54516,54516,54516,54516,58837,61078,63222,65303,65302,63158,58933,54613,54516,54484,54484,54484,54484,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54516,54548,54516,54548,54548,54548,54548,54548
48437,52565,56661,54581,52533,52533,50485,54581,56629,56629,54581,54581,54581,52533,52533,54581,52533,54581,54581,54581,54581,54581,54581,54581,54581,54581,54581,54581,56629,56629,56628,56628,54580,58869,65271,65335,65367,65367,65334,65334,65335,65366,65367,61078,56661,56629,56629,56628,56629,56629,56629,56629,56629,56629,56629,56629,56629,56629,56629,56629,56629,56629,56629,56629,56629,56661,56629,56661,56661,56661,56661,56661,56661,56661,54581,52533,52533,54613,56661,56661
46422,46421,48470,52598,54677,56725,56725,54677,52597,54678,54677,56725,56725,56725,56725,56725,56725,56725,56725,56693,56693,56693,56693,56693,56693,56693,56693,56693,56693,56693,56693,56725,61078,65303,65335,65335,65335,65335,65335,65335,65335,65335,65335,65335,65271,58805,58773,58773,58773,58773,58773,58773,58773,56725,56725,58773,58773,58773,58773,56725,56725,56725,54645,54645,54645,56725,56725,54645,56725,56725,54678,48502,44374,44342,46422,50550,52630,52630,52598,50550
58869,58838,58838,58838,58838,58838,58837,58837,58838,58837,58838,58838,58837,58837,58837,58837,58838,58837,56790,54742,52694,52662,52662,56758,58837,58837,58837,58837,58805,58837,58837,61046,65303,65303,65335,65335,65335,65335,65335,65335,65335,65335,65335,65335,65335,65303,58838,58837,58837,58837,58837,58838,58838,56758,56758,50614,54710,56790,56790,56790,54710,54710,54710,54742,52662,50614,50614,50582,48534,48535,52663,52695,52695,54775,54775,56823,56822,56822,56822,54775
60950,60950,58902,58902,58902,56854,58870,56854,56822,56823,56822,54774,54774,56822,58870,60918,60918,60950,60950,60950,60950,60950,56822,52726,54774,52695,52694,54742,56822,58902,61014,65336,65335,65335,65335,65303,65303,65335,65335,65335,65335,65335,65335,65335,65335,65335,61079,58870,58870,60950,60950,58870,60950,60950,60950,60950,60950,60950,60950,60950,58902,56854,56854,56855,56855,56855,56855,56855,56854,56854,58935,58935,56887,56887,56887,56887,56887,56887,56887,58903
60982,61014,60983,58934,58934,56855,52759,50679,50679,54807,54806,54806,56854,58934,58934,58934,58934,58934,58935,58935,58934,54807,54807,54807,54807,56887,58934,56854,56854,56854,61143,61176,61175,63255,65303,65303,65303,65303,63255,63223,61175,61175,61175,59095,56983,52823,52823,54807,54807,54775,54774,60982,61014,63030,63030,63030,63030,63030,63030,61014,61014,63062,61014,60982,60982,61014,61014,61014,61014,61014,61014,61014,61014,58967,61015,61015,58935,56855,52727,50647
58967,58967,58967,58967,61047,63094,63094,63094,63094,61046,61015,61015,61014,61014,61014,61014,61047,58967,61015,61014,63094,63094,63094,63094,63094,63094,63094,63094,63094,63094,65336,65335,65335,65303,65303,65303,65303,65303,65335,65335,65303,65335,65303,65303,65303,65303,65303,65207,63094,63094,63094,63062,63062,63062,63062,63094,63062,61014,58935,56887,56887,52727,52759,56887,56919,56887,58967,56887,58935,56919,52759,50679,48599,48599,48599,50679,50679,52759,56887,58967
63127,63127,61079,61079,61079,61079,61079,61079,61079,63127,63127,63127,63126,63127,61047,61047,63126,63126,65175,65207,65207,65207,65175,65175,65174,65174,65174,65174,65174,65206,65335,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65271,65207,65207,65206,63094,61014,65174,65175,65175,65175,65174,65207,65207,65207,65207,65206,65207,65207,65207,65175,65207,63127,63127,63127,63127,61079,61111,63159,65207,65207,65206,65207,63159
63159,63159,65207,65207,65207,65207,65207,65207,65207,65239,65239,65239,65239,65239,65239,65239,65239,65239,65239,65239,65239,65239,65239,65239,65239,65239,65239,65239,65239,65239,65303,59062,63190,65271,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65271,65271,65271,65239,65239,65239,65239,65239,65239,65239,65207,63159,63159,65239,65239,65239,63159,63159,63191,63191,63159,63159,63191,61111,59063,59063,59063,61143,63191,65271,65239,63191,63191,61111,61111
65239,61111,59063,59063,61111,61111,61111,61111,61111,63191,65239,65271,65271,65271,65271,65271,65271,65271,65271,65271,65271,65271,65271,65271,65271,65270,65270,65271,65270,65271,65303,65271,65271,65271,65271,65271,65303,65303,65303,65303,65303,65303,65303,65303,65303,65271,65271,65271,65270,65270,65270,65270,65270,65270,65270,65271,65271,65271,65271,65271,65271,65271,65239,63158,65271,65271,65270,65270,65270,65271,65271,65271,65271,65270,65270,65270,65270,65271,65271,63191
65303,65271,65271,65271,65271,65271,65303,65303,65303,65303,65271,65271,65271,65270,65270,65303,65303,65303,65302,65270,65270,65270,65270,65270,65270,65270,65302,65302,65302,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65303,65302,65302,65302,65302,65303,65303,65271,65271,65271,54837,33939,27666,59030,65271,65271,65303,65302,65302,65302,65271,65303,65271,65302,65302,65303,65303,65303,65303
65303,65303,65303,65303,65303,65303,65302,65302,65302,65302,65303,65302,65303,65303,65303,65303,65303,65303,65335,65335,65334,65334,65302,65303,65303,65335,65335,65335,65334,65334,65335,65334,65335,65334,65334,65334,65334,65334,65334,65335,65335,65335,65334,65334,65334,65335,65303,65335,65335,65303,65303,65335,65334,65335,65335,65334,65303,65303,63255,48597,36084,23571,21491,15185,21457,56950,65303,65303,65334,65334,65334,65303,65303,46550,46550,65303,65303,65302,65302,65303
36149,36149,54902,65335,65334,65335,65335,65335,63255,65335,65335,65335,65335,65367,65335,65334,65334,65367,65367,65335,65334,65334,65367,65367,65367,65367,65367,65367,65335,65335,65367,65366,65367,65367,65367,65366,65366,65367,65367,65367,65367,65367,65367,65366,65366,65367,65367,65367,65335,65334,65334,65367,65367,65334,65335,65334,65334,61142,40277,23603,21523,23571,21491,19378,15185,17265,52757,65335,65335,65335,63255,52854,34101,21620,21652,34101,57014,65334,65335,65335
15380,15380,15380,36149,57047,65367,61208,55033,52953,52953,59160,63319,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,65367,59094,48694,54934,52854,40309,23636,23603,23603,23571,21491,19411,19410,17330,15185,13105,27666,46516,50742,25781,21653,23701,23701,23733,23733,25813,36214,46614,42454
15380,15380,15380,15380,15380,38294,50873,50873,50873,50873,50873,50873,52953,55033,55001,55001,52953,52953,57080,61240,63319,65367,65367,63287,61208,59160,61208,61240,63319,65399,65399,65399,65399,65399,65399,65399,65399,65399,65399,65399,65399,65399,65399,65399,65399,65399,65399,65399,65399,65399,63319,46614,27861,27829,25748,25716,25716,23636,23636,21523,19410,17330,17330,17330,17330,17330,15185,13104,13104,15185,17362,21588,25813,25813,25813,25813,27862,27894,25813,23668
15380,15380,15380,15348,15348,15347,23668,40440,44632,42520,42520,42552,42520,42520,42520,44568,44632,46713,46713,46681,46681,46713,46713,46745,48793,48793,48793,48793,48793,52952,61240,61240,55032,50872,55000,61240,61239,63319,65399,65399,65399,65399,65399,65399,65399,65399,61239,59127,61207,52886,34134,29941,27861,27797,25748,25748,25716,23604,19443,17330,17330,17330,17330,17330,17330,17330,17330,17265,15185,15153,15152,15153,21555,23668,23668,21588,21588,21556,15282,13169
9009,15315,15348,15347,15347,15347,15347,15315,17427,23668,27829,32022,29974,25781,27861,34134,38327,38327,38327,36279,36247,36247,36247,36247,36247,36247,38359,42520,44600,44632,44632,44632,44632,44632,44632,44632,44632,44632,46680,52920,57079,54999,50839,52887,48727,38326,34166,34134,32021,25748,25749,27797,27797,27829,27797,23604,19443,19443,19411,19411,19411,19411,19411,19411,19411,17363,17363,17362,17330,17298,15217,13072,10894,13072,15217,15250,15217,13137,13137,13137
8945,8977,13202,15348,17396,17395,17395,17395,15347,17395,17363,17363,19508,23701,25749,25749,25781,29974,34166,36247,36247,36247,36247,36247,36247,36247,36247,36247,36247,36247,38327,38359,40407,40439,40439,40439,40439,40407,38359,38327,38327,36279,36279,36247,36247,34166,34102,29909,23636,21556,21556,21556,21556,21555,21524,21523,21523,21523,21523,19443,19443,19411,19411,19443,19443,19443,19411,19411,19411,17330,10926,362,329,297,6668,11024,13105,11089,11057,11057
8977,8977,8977,11057,13202,17395,17395,17395,17395,17395,17395,17395,17395,17395,19475,21588,25781,25781,25781,25781,25781,25781,27861,29941,32054,34134,34134,34134,36247,36247,36247,36247,36247,38327,38327,38327,38359,38359,38359,38327,38327,38327,36214,32022,27861,27829,25749,25749,25716,23636,23636,23636,23636,23636,23604,21556,21556,21556,21556,21524,21524,21524,21524,21524,21524,21524,21524,19443,15119,2442,329,329,329,329,329,329,2475,6765,11024,11089
11025,11025,11025,11025,11025,11025,13138,17363,17395,17395,17395,17395,17395,17395,17395,19443,19443,23636,23636,23636,21556,21556,23701,25781,25781,25781,25781,23669,25749,29942,32054,34167,36247,36247,36247,38295,36247,34134,32054,34102,34102,32022,29942,29942,29942,27861,27797,25749,25716,25716,25716,25716,25716,25716,25716,23668,23668,23668,23668,23668,23668,23668,23668,23668,23668,23636,19345,6635,329,330,330,330,330,330,330,362,362,362,2378,6700
11057,13073,11025,11025,11025,11025,11025,13073,15250,19444,19476,19476,19476,19475,19475,19475,19475,19475,19475,19475,19443,19443,19443,21523,21556,23604,21491,19443,19443,21523,21523,19443,25716,34134,36215,34135,34103,34103,34103,34103,34103,34102,32022,31990,29909,29909,29909,29909,29909,29909,29909,27861,27861,27861,27829,27829,27829,27829,27829,27829,27829,27829,27829,27829,23571,10861,2410,2410,2410,2410,2410,2443,2443,2443,2443,2443,2443,2443,2312,2345
10992,13073,13105,13105,13105,13105,13105,13105,13105,15218,19443,21524,21524,21524,21524,21524,21524,21524,21524,21524,21524,21524,21524,21524,21524,21524,21524,21524,21524,21523,21523,21524,21523,21523,29909,34167,36215,36215,36215,34135,34135,34103,32054,34102,32055,32054,32054,32054,32022,32022,32022,32022,29942,29942,29942,29942,29910,29910,29910,29910,27829,23603,19313,10829,4523,4523,4523,4523,4524,4524,4524,4556,4556,4556,4556,6604,6604,4523,2344,2247
10862,10927,10928,15153,15154,15186,15186,15186,15154,15154,15186,19411,23636,23604,23604,23604,23604,23604,23604,23604,23604,23604,23604,23604,23604,23604,23604,23604,23636,23636,23636,23636,25684,25684,25684,25717,31990,36215,36248,36216,36215,36215,36215,36215,36215,36215,36215,36215,36215,34135,34103,34103,32054,34102,34102,34102,32022,27764,21425,15087,6636,4556,6604,6604,6636,6636,6636,6636,6637,6637,6669,6669,6669,8717,8717,8717,8717,6571,2214,68
10894,10894,10894,12975,15121,15186,15186,15186,15186,15186,15186,15218,17298,21491,23604,23636,25716,25684,25716,25716,25717,25717,25717,25717,25749,27797,27797,27797,27797,27797,27797,27797,27797,27765,23604,21459,23539,25684,29878,31990,34070,34135,36215,38296,38296,36248,38296,38296,36248,36216,36215,36215,36215,36215,36215,29844,10861,6637,6669,6669,6669,8717,8749,8749,8749,8749,8749,8750,8750,8750,8782,8782,10830,10830,10830,10830,10862,6570,69,36
10894,10894,10862,10862,10862,15121,17266,15153,17266,17266,17266,17266,17266,17266,17266,17298,19379,23571,23604,23571,21459,19346,17266,19378,21491,23572,25652,23572,21426,17233,17233,21426,19346,17233,17233,17201,17201,17201,21459,29910,31990,31990,31990,32022,34103,34135,36215,38296,38328,38328,38328,38328,38328,31957,17200,8749,8781,8781,8782,8782,10862,10862,10862,10862,10862,10862,10862,10862,10894,10894,10894,10895,10895,10895,10895,10927,10894,10861,68,4
10797,8749,8749,8749,8716,10830,13007,12942,13007,15120,17298,17299,19346,17298,17298,15153,17266,19346,19346,19314,19314,19314,19314,19314,19314,19346,19346,19346,19314,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,23571,25716,29910,34071,34103,34103,34103,32022,32022,34103,34103,29909,19281,10862,10894,10894,10895,10927,10927,10927,12975,12975,12975,10927,10895,10895,10895,10895,10927,12975,12975,12975,13007,13007,13007,13007,12942,4424,2246,69
8684,8684,8684,8684,8684,8716,10797,10829,10894,12942,15120,17266,19378,17200,15088,12974,15087,17201,17265,19346,19379,19411,19411,19411,19411,19411,19411,19411,19411,21459,19411,19411,19411,19411,19411,19411,21459,21459,21459,21459,21459,21459,21491,21491,23604,25684,23572,21459,21459,27764,23506,13007,13007,13007,13007,13008,13040,13008,13040,13040,13040,13040,13040,13008,13008,13008,13008,13040,13040,13040,15088,15088,15120,15120,15120,15120,15120,6537,36,36
8684,8684,8684,8684,8684,8684,8684,8716,10797,10829,10861,12974,12975,15023,15023,13007,15055,15055,15054,15087,17167,17232,19378,21491,21491,21524,21524,23572,23572,23572,23604,23572,23604,23604,23572,23572,23604,23604,23572,23572,23572,23572,23572,23572,21523,21491,19378,17298,15153,15120,15120,15120,15120,15120,15120,15121,15120,15120,15120,15120,15120,15120,15120,15120,15120,15120,15120,15153,15153,15153,17201,17233,17233,15120,17233,17233,15120,8650,2246,100
6538,6571,8651,8683,8651,8684,8684,8684,8716,8716,8716,10829,12942,12974,15023,13007,12974,12974,12974,15054,15054,15054,15054,15087,17167,17167,21426,23571,25684,25716,25716,25684,25717,25717,25716,25716,25716,25716,25716,25716,25716,23636,23604,21491,19411,19378,17266,17233,17233,17233,17233,17233,17265,17265,17265,17233,17233,17233,17201,17201,17201,17233,17233,17233,17233,17265,17265,17266,17266,17233,19346,17298,19346,12974,19346,17265,12973,2246,2214,10730
4425,4425,4457,4457,4457,4489,6538,8651,8684,8684,8716,8716,10796,10829,12942,10861,10796,10796,8716,10796,12974,15054,15087,15087,15087,15087,15087,15087,21393,25684,27829,29877,29877,29877,29877,29877,27797,25717,23636,23604,21523,21491,21491,19411,19379,19346,19346,19346,19346,19346,19378,19378,19378,19346,19346,17266,17266,17266,17266,19314,19346,19346,19346,19378,19378,19378,19378,19378,19378,15120,19379,19411,17233,10795,19378,17200,2181,36,2213,36
4425,4425,4425,4425,4457,4457,4457,4457,6571,6571,8684,8716,8716,8716,8716,8716,8716,8716,8716,8716,8716,12909,15054,15087,15087,15087,15087,15087,15087,17167,25651,29878,27829,27797,25717,25684,23604,23604,21524,21491,21491,21459,19411,19411,19411,19411,21459,21459,21459,21459,21459,19411,19379,19378,19378,19378,19378,19379,19379,19411,19411,19411,19411,19411,21459,19443,19443,21491,17265,15022,21491,21459,15055,2213,12942,10828,68,2246,68,4
4425,4425,4425,4425,4426,4426,4425,4457,4425,4392,6538,8651,8684,8716,8716,8716,8716,8716,8748,8716,8716,8716,8748,12909,15054,15087,15087,15054,15087,15054,15087,19313,23571,25652,23571,23539,23572,21523,21523,21523,21523,21523,21524,21523,21523,21524,21524,21523,21524,21491,21491,21491,19411,19411,19443,21491,21491,21491,21491,21491,21491,21523,21524,21524,21524,21523,21523,21459,19346,12974,21426,17200,8651,100,4425,2311,36,4,4,101
4392,4425,4425,4360,4425,4426,4457,4457,4457,2279,4392,4457,6538,6570,6603,8716,8716,8716,8716,8716,8716,8716,8716,8716,8716,10829,10861,10828,10828,10861,15054,15087,17135,17167,17135,17167,19345,23571,23604,23604,23604,23604,23604,23604,23604,23604,23603,23571,21524,21523,21524,21524,21523,21524,21524,21524,21524,21524,21524,23604,23604,23604,23604,23604,21491,21426,19281,15087,10763,4359,10797,8684,4294,68,4425,4327,36,4,4,2246
2214,4425,4425,134,4425,4426,4457,4458,4425,134,2312,4425,4457,4457,4457,4458,6538,6538,8651,8683,8716,8716,8716,8716,8683,8683,8683,8716,8716,8716,10796,12974,15087,15087,15087,15087,17135,19280,23603,25651,25651,25651,25652,25652,25684,25684,25684,23604,23604,23604,23604,23604,23604,23604,23604,23636,23636,23636,23636,23636,23636,23636,23571,19313,15022,12909,12909,12909,4391,2214,6571,6570,2213,69,4392,101,36,36,36,36
2247,2344,2247,4,2247,4425,4425,4425,4393,36,166,4457,4457,4457,4457,4457,4457,4457,4457,4457,6602,6570,8651,6603,6570,6538,6538,6603,8716,8748,8716,10764,10796,12941,15054,15087,15087,15087,19280,19312,21393,21458,23538,23506,23538,25619,25684,25716,25716,25716,25716,25684,25652,25684,25716,25716,25716,25716,25716,25716,25716,21393,17135,14990,12941,12909,12909,10828,4294,36,4360,4457,2182,68,2247,101,4,4,4,69
36,166,69,36,36,2312,4393,2312,2247,36,134,4425,4457,4457,4457,4457,4457,4457,4457,4457,4425,4392,4457,6538,6538,6538,6538,6538,8651,8716,8748,8748,8716,8716,10796,12909,12941,12974,15087,17167,17199,19280,19312,21425,23505,23506,23538,25651,27732,27764,25684,25619,23539,23539,23571,23571,25619,25651,23506,23506,17167,15022,14990,14990,12909,12909,10796,4424,101,36,4360,4392,68,36,2279,2279,69,4,4,36
36,101,2246,36,2182,2247,2345,2279,36,4,36,2344,4458,4457,4457,4457,4457,4457,4426,4457,2279,2278,4457,4490,4490,6538,6538,6538,6538,8651,8716,8716,8748,8748,8748,8748,8716,8715,12909,15054,17167,17199,19280,21392,21393,21425,23506,23538,23538,23538,23538,23538,23538,23538,23506,21426,19280,15054,15054,15054,15022,15022,15022,14990,10731,8651,6538,6505,2182,4,133,2247,68,36,2214,2279,101,4,4,4
36,2214,134,4,101,2312,2344,2279,101,36,36,2279,4426,4457,4457,4457,4425,4426,4425,4425,2246,2279,4425,4490,4490,4490,6538,6538,6538,6538,6570,8716,8716,8716,8748,8748,8716,8716,8716,8716,15022,17167,19280,19312,21393,21425,23506,23538,23538,23538,23538,23538,23473,19312,17167,15054,12908,8618,15054,15022,15022,12942,12877,10764,4360,4392,4360,4327,36,36,101,2247,36,4,68,36,4,36,4,36
4,68,4,36,69,2247,2312,2344,2214,36,36,2247,4425,4425,4425,4425,4425,4425,4425,4360,2181,2181,4360,4458,4490,4490,4490,6538,6538,6538,6538,6538,6602,8651,8715,8716,8716,8716,8716,8716,8715,10828,15086,17199,21393,23505,23505,23506,23506,21393,19312,17167,15086,15054,15054,15054,10764,4294,10763,8618,8683,6537,6473,4360,2214,4360,4328,2246,36,4,133,2247,4,4,36,69,4,4,4,4
4,4,36,4,4,2214,2312,2280,2279,133,36,2247,2345,4425,4425,4425,4425,2279,4392,2279,2148,2116,2278,4425,4457,4490,4490,6538,6538,6538,6538,6505,6538,6538,6538,8683,6537,8715,8716,8716,8716,8716,10796,12909,12974,12974,12941,12942,12974,12942,12941,12909,12909,10829,8683,8683,4294,2181,4327,4360,4360,4360,2311,2247,2182,4327,2247,101,4,4,36,101,4,4,4,36,4,4,4,4
4,4,4,4,36,68,101,134,36,4,4,101,2345,2345,2312,2312,4393,2181,2312,2246,2148,2148,2214,4360,4425,4457,4490,6538,6538,6538,4457,4392,6537,6538,6538,6506,2214,6537,8748,8716,8716,8716,8716,8716,8716,10796,10796,10797,10797,10797,10797,10796,10764,8618,4392,4295,2181,2181,2214,2279,2312,4327,2279,2182,36,69,69,36,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,36,36,166,2181,2148,2148,2148,2246,4393,4457,4457,4457,4457,4457,4425,2181,4457,6538,4458,4392,2149,4294,8715,8683,6570,8716,8716,8683,8683,8684,8716,8716,10764,10764,8683,6538,4392,4360,4327,2181,2149,2149,2181,2279,2279,2182,2214,68,36,36,36,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,36,36,36,36,101,2279,4425,4457,4457,4457,4425,2246,2117,2279,4457,4425,2279,68,68,4392,6505,4359,8684,8683,6473,4392,4392,6505,8651,6505,4392,4360,2312,2312,2279,2247,2181,2149,2149,2149,2279,2214,36,2149,36,36,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69,2247,2311,2279,2246,69,36,101,2344,4359,2149,68,68,2213,2246,2149,4392,4392,4327,4327,4327,4327,4327,4327,4327,4327,4327,4327,2247,2181,36,36,36,36,36,36,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,36,36,36,36,36,36,68,2149,2279,2279,2279,2279,4327,2279,2279,2247,2246,2214,101,36,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,36,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,36,4,4,4,4,4,36,69,2181,2214,2246,2182,69,4,4,4,4,36,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
